title,author,publish_press,yizhe,publish_time,pages,price,series,series_url,ISBN,score,pingjiarenshu,url
马、车轮和语言 : 欧亚草原青铜时代的骑马者如何塑造了现代世界,(美) 大卫·安东尼, 中国社会科学出版社,"张礼艳,胡保华,洪猛,艾露露", 2016-6-1, 560, 128,,, 9787516183922,,,https://book.douban.com/subject/27590450/
欧亚草原东部的金属之路 : 丝绸之路与匈奴联盟的孕育过程,杨建华                   /                邵会秋                   /                潘玲, 上海古籍出版社,, 2017-3, 604, 148.00元,,, 9787532584062,8.3,21,https://book.douban.com/subject/27044220/
剑桥太平洋岛民史 ,[澳] 唐纳德·狄侬 (Donald Denoon) 等主编, 社会科学文献出版社,张勇, 2020-10, 640, 168,启微书系,https://book.douban.com/series/40508, 9787520173025,7.9,12,https://book.douban.com/subject/35219025/
中国北方边疆地区的史前社会 : 公元前一千年间身份标识的形成与经济转变的考古学观察,（以色列）吉迪, 中国社会科学出版社,余静, 2012-5-1, 220, 39.00元,文明历程经典译丛,https://book.douban.com/series/4990, 9787516106785,7.4,36,https://book.douban.com/subject/10945286/
金印国家群的时代 : 东亚世界与弥生社会,[日] 高倉洋彰, 上海古籍出版社,滕铭予, 2019-4, 376, 58,东北亚与欧亚草原考古学译丛,https://book.douban.com/series/47373, 9787532591688,9.4,34,https://book.douban.com/subject/33380565/
东南亚的印度化国家 ,[法]G.赛代斯, 商务印书馆,"蔡华,杨保筠", 2008-7, 492, 36.00元,,, 9787100053839,8.3,70,https://book.douban.com/subject/3208170/
中国中古时期的宗教与医疗 ,林富士, 中华书局,, 2012-7, 653, 98.00元,生命医疗史系列,https://book.douban.com/series/13524, 9787101082814,7.3,56,https://book.douban.com/subject/11540033/
佛教对中国物质文化的影响 ,柯嘉豪 (John Kieschnick), 中西书局,"赵悠,陈瑞峰,董浩晖,宋京,杨增", 2015-7-1, 316, CNY 60.00,国际佛教与中国宗教研究丛书,https://book.douban.com/series/31694, 9787547508862,8.2,168,https://book.douban.com/subject/26592275/
神文时代 : 谶纬、术数与中古政治研究,孙英刚, 上海古籍出版社,, 2014-1-1, 500, 78.00元,中古中国知识·信仰·制度研究书系,https://book.douban.com/series/12637, 9787532570218,8.6,229,https://book.douban.com/subject/25816059/
古代中国的动物与灵异 ,[英]胡司德, 江苏人民出版社,蓝旭, 2016-2, 424, 56.00元,海外中国研究丛书,https://book.douban.com/series/22, 9787214168689,8.1,219,https://book.douban.com/subject/26718143/
佛教征服中国 : 佛教在中国中古早期的传播与适应,[荷] 许理和, 江苏人民出版社,"李四龙,裴勇", 2017-3, 562, 50.00元,海外中国研究丛书,https://book.douban.com/series/22, 9787214196736,8.5,169,https://book.douban.com/subject/26922905/
中国社会和历史中的道教仪式 ,[法] 劳格文, 齐鲁书社,"蔡林波,白照杰", 2017-1, 416, 53.00元,道教学译丛,https://book.douban.com/series/9940, 9787533337308,7.3,18,https://book.douban.com/subject/26985050/
马上治天下 : 鳌拜辅政时期的满人政治（1661-1669）,(美) 安熙龙 (Robert B.Oxnam), 中国人民大学出版社,"陈晨 译,董建中 校", 2020-1, 318, 69.00元,海外中国研究文库,https://book.douban.com/series/9032, 9787300272689,7.4,77,https://book.douban.com/subject/34902544/
父母等恩 : 《孝慈录》与明代母服的理念及其实践,萧琪, 东方出版中心,, 2019-8-1,, 52.00元,胭+砚（YY） PROJECT,https://book.douban.com/series/40237, 9787547315118,8.2,13,https://book.douban.com/subject/34478012/
帝国黄昏 : 鸦片战争与清朝盛世的终结,[美] 裴士锋, 社会科学文献出版社,黄中宪, 2020-1,,,甲骨文丛书,https://book.douban.com/series/23971, 9787520159975,8.9,13,https://book.douban.com/subject/34951528/
太平天国运动与现代中国 ,小岛晋治, 社会科学文献出版社,徐曼, 2017-6-1, 230, CNY 69.00,国家清史编纂委员会•编译丛刊,https://book.douban.com/series/336, 9787509755709,7.6,30,https://book.douban.com/subject/27098969/
帝國棄民 : 日本在臺灣「蕃界」內的統治(1874-1945),保羅·D·巴克萊, 國立臺灣大學出版中心,堯嘉寧, 2020-2, 560, NT$700,臺灣研究叢書,https://book.douban.com/series/37611, 9789863503798,,,https://book.douban.com/subject/34915805/
另一种士人 : 金元时代的华北社会与科举制度,[日]饭山知保, 浙江大学出版社,邹笛, 2021-2, 520, 88.00,,, 9787308208260,,,https://book.douban.com/subject/35355538/
清朝内争与鸦片战争 ,[美] 詹姆斯·波拉切克（James M. Polachek）, 中国人民大学出版社,李雯, 2020-6-29, 331, 79.00元,海外中国研究文库,https://book.douban.com/series/9032, 9787300282251,7.8,50,https://book.douban.com/subject/35134865/
爪牙 : 清代县衙的书吏与差役,[美]白德瑞（Bradly W. Reed）, 广西师范大学出版社,"尤陈俊,赖骏楠", 2021-5, 502, 78.00元,实践社会科学系列,https://book.douban.com/series/52491, 9787549576258,,,https://book.douban.com/subject/35382217/
清季一个京官的生活 ,张德昌, 生活·读书·新知三联书店,,,,,,, 9787108066480,,,https://book.douban.com/subject/34788995/
中国古代历法 ,张培瑜                   /                陈美东                   /                薄树人                   /                胡铁珠, 中国科学技术出版社,, 2008-3-1, 726, 118.00元,中国天文学史大系,https://book.douban.com/series/918, 9787504648365,8.2,22,https://book.douban.com/subject/3160654/
制天命而用 : 星占、术数与中国古代社会,黄一农, 四川人民出版社,, 2019-2, 324, 78.00元,新视域学术文丛,https://book.douban.com/series/45728, 9787220108464,7.5,63,https://book.douban.com/subject/30421747/
中国医学史略 ,范行准, 中国人民解放军后勤学院,, 1960-10-26, 136,,,,,,,https://book.douban.com/subject/30428825/
经史避名汇考 ,徐傳武                   /                        胡真, 上海古籍出版社,, 2016-3, 644, 198,山东大学文史哲研究专刊·第六辑,https://book.douban.com/series/28949, 9787532576821,,,https://book.douban.com/subject/26762414/
纬史论微 ,姜忠奎, 上海书店出版社,黄曙辉 注解, 2005-6, 475, 30.00元,,, 9787806782385,8.0,34,https://book.douban.com/subject/1395758/
简帛数术文献探论 ,刘乐贤, 中國人民大學出版社,, 2012-6, 310, 48.00元,当代中国人文大系,https://book.douban.com/series/2002, 9787300154428,9.6,37,https://book.douban.com/subject/10862307/
释氏疑年录 ,陈垣, 中华书局,, 1988年9月第三次印刷, 510, 5元,,,,8.4,14,https://book.douban.com/subject/3103627/
元史本证 ,汪辉祖, 中华书局,, 2004-02-21, 596, 32.0,二十四史研究资料丛刊,https://book.douban.com/series/2871, 9787101040661,,,https://book.douban.com/subject/1269188/
近代歐美漢學家 : 東洋學的系譜·歐美篇,[日] 高田時雄                   /                        編著, 萬卷樓,林愷胤, 2019-12, 222, NTD 320,,, 9789864783021,,,https://book.douban.com/subject/34609391/
日本中国学之发展 ,仓石武四郎 讲述, 北京大学出版社,杜轶文, 2013-1, 270, 52.00元,,, 9787301219409,8.3,44,https://book.douban.com/subject/22817834/
晚清經學研究文獻目錄(1901-2000) ,林慶彰                   /                蔣秋華, 中央研究院中國文哲研究所,, 2006-10, 865頁,,,, 9789860070415,,,https://book.douban.com/subject/5350768/
中国古文字学导论 ,[美] 夏含夷, 中西書局,, 2013-8, 342, 48.00元,,, 9787547503751,7.8,47,https://book.douban.com/subject/24879439/
通鉴学 ,张煦侯, 北京联合出版公司,"邓小南,陈尚君,辛德勇", 2019-6,, 68.00元,低音·回响,https://book.douban.com/series/46886, 9787559627933,8.8,111,https://book.douban.com/subject/30390926/
郭店楚简先秦儒书宏微观 : 早期中国研究丛书,顾史考, 上海古籍出版社,, 2012-8, 249, 36.00元,早期中国研究丛书,https://book.douban.com/series/433, 9787532564545,7.8,21,https://book.douban.com/subject/19975940/
《荀子》新探 ,廖名春, 中国人民大学出版社,, 2014-6-4, 288, 49元,,, 9787300185521,7.7,17,https://book.douban.com/subject/25981886/
日本汉学史 ,李庆, 上海人民出版社,, 2010-12, 1408页, 600.00元,,, 9787208097230,8.4,30,https://book.douban.com/subject/5408274/
唐代的北方问题与国际秩序 ,[日] 石見清裕, 复旦大学出版社,胡鸿, 2019-8-1, 452, 75,日本学者古代中国研究丛刊,https://book.douban.com/series/34408, 9787309144123,7.2,52,https://book.douban.com/subject/34441051/
傳統中國的法與秩序 : 從地域社會的視角出發,[日]小川快之, 元華文創股份有限公司,趙晶, 2018-9-12, 354, NTD 540,,, 9789863939955,,,https://book.douban.com/subject/30322330/
秦汉帝国 ,[日] 日比野丈夫 编著, 四川人民出版社,吴少华, 2019-6, 368, 46.00元,中国文明的历史,https://book.douban.com/series/48076, 9787220113369,7.3,36,https://book.douban.com/subject/33395218/
中国古代舆地图研究 ,成一农（汇编）, 中国社会科学出版社,, 2018-11, 656, 268.00元,,, 9787520315883,,,https://book.douban.com/subject/30416850/
族属的考古 : 构建古今的身份,[英] 希安·琼斯, 上海古籍出版社,"陈淳,沈辛成", 2017-4, 237, 68.00元,外国考古学研究译丛,https://book.douban.com/series/44884, 9787532583560,8.6,101,https://book.douban.com/subject/27025289/
动物考古学 ,瑞兹 (Elizabeth J.Reitz)                   /                维恩 (Elizabeth S.Wing), 科学出版社,中国社会科学院考古研究所, 2013-4-1, 441, CNY 98.00,,, 9787030372925,7.7,24,https://book.douban.com/subject/24733767/
丝绸之路史前史 ,[俄]叶莲娜·伊菲莫夫纳·库兹米娜（Elena Efimovna Kuzmina）, 科学出版社,"[美]梅维恒（Victor H.Mair） 英文编译,李春长 译", 2015-12, 261, 180.00元,,, 9787030459923,7.2,16,https://book.douban.com/subject/26693323/
敦煌碑铭赞辑释（增订本） ,郑炳林                   /                        郑怡楠 辑释, 上海古籍出版社,, 2019-12-1, 1655, 480.00元,,, 9787532593668,,,https://book.douban.com/subject/34864930/
宗周礼乐文明考论 ,沈文倬, 浙江大学,, 1999-12, 560, 58.00元,,, 9787308027397,9.0,35,https://book.douban.com/subject/1666260/
札迻 ,孫詒讓                   /                雪克点校                   /                陈野点校, 中華書局,, 2009-10, 508, 45.00,孫詒讓全集,https://book.douban.com/series/2111, 9787101068542,,,https://book.douban.com/subject/4090800/
两汉太守刺史表 ,严耕望, 北京联合出版公司,有2020年5月2印本, 2020-3,, 88.00元,低音·回响,https://book.douban.com/series/46886, 9787559634481,9.5,39,https://book.douban.com/subject/34660484/
皇权、礼仪与经典诠释 : 中国古代政治史研究,甘怀真, 华东师范大学出版社,, 2008-05, 423, 46.00元,儒学与东亚文明研究丛书,https://book.douban.com/series/861, 9787561758465,8.5,108,https://book.douban.com/subject/3096353/
魏晋南北朝禁卫武官制度研究 ,张金龙, 中国社会科学出版社,, 2020-10, 854, 398,,, 9787520370998,,,https://book.douban.com/subject/35216426/
金朝史研究 ,【日】外山军治, 黑龙江朝鲜民族出版社,李东源, 1988-4, 496, 4.7,,, 9787538900958,8.3,30,https://book.douban.com/subject/4097465/
汪篯汉唐史论稿 ,汪篯, 北京大学出版社,, 2016-12, 612, CNY 120.00,博雅英华,https://book.douban.com/series/18636, 9787301277904,7.8,59,https://book.douban.com/subject/26936675/
汉代郡县制的展开 ,[日]纸屋正和, 复旦大学出版社,, 2016-4, 606, 78.00元,日本学者古代中国研究丛刊,https://book.douban.com/series/34408, 9787309121001,7.4,57,https://book.douban.com/subject/26794992/
二重奏 : 北魏前期政治制度,严耀中, 中西书局,, 2019-12, 292, 48,彩虹口袋书,https://book.douban.com/series/51053, 9787547516416,8.4,31,https://book.douban.com/subject/34894604/
新出魏晋南北朝墓志疏证（修订本） ,罗新                   /                叶炜, 中华书局,, 2016-5-1, 590, CNY 176.00,北京大学中国古代史研究中心丛刊,https://book.douban.com/series/12940, 9787101116397,9.1,89,https://book.douban.com/subject/26834932/
六朝贵族制社会研究 ,[日] 川胜义雄, 上海古籍出版社,"徐谷芃,李济沧", 2018-11, 332, 68,海外汉学丛书,https://book.douban.com/series/316, 9787532589357,9.1,114,https://book.douban.com/subject/30265569/
北朝胡姓考（修訂本） ,姚薇元, 武汉大学出版社,, 2013-11, 322, 64.00,,, 9787307115620,,,https://book.douban.com/subject/25818349/
中国中古社会史论 ,毛汉光, 上海书店出版社,, 2002-12-1, 480, 35.00,,, 9787806227862,8.8,162,https://book.douban.com/subject/1397321/
出土墓志所见中古谱牒研究 ,陈爽, 学林出版社,, 2015-7, 571, 128.00元,,, 9787548608271,8.1,54,https://book.douban.com/subject/26575646/
魏晋南北朝通史 ,(日) 冈崎文夫, 中西书局,肖承清, 2020-10, 355, 88.00元,,, 9787547516768,8.1,36,https://book.douban.com/subject/35152222/
魏晋南北朝史论丛 ,唐长孺, 中华书局,, 2011-4, 437, 42.00元,唐長孺文集,https://book.douban.com/series/5420, 9787101068306,9.5,395,https://book.douban.com/subject/5392430/
两汉魏晋南北朝宰相制度研究 ,祝总斌, 北京大学出版社,, 2017-4, 328, 64.00,博雅英华,https://book.douban.com/series/18636, 9787301279601,9.2,427,https://book.douban.com/subject/27025893/
秦汉魏晋史探微 : 重订本,田余庆, 中华书局,, 2011-6, 419, 38.00元,,, 9787101079067,9.4,1796,https://book.douban.com/subject/6311230/
品位与职位 : 秦汉魏晋南北朝官阶制度研究,阎步克, 中华书局,, 2009-7-1, 680, 48.00元,,, 9787101066869,9.2,265,https://book.douban.com/subject/3993370/
波峰与波谷 : 秦汉魏晋南北朝的政治文明（第二版）,阎步克, 北京大学出版社,, 2017-4, 244, 45.00元,博雅撷英,https://book.douban.com/series/25554, 9787301281482,8.8,1116,https://book.douban.com/subject/26992823/
平城历史地理学研究 ,(日) 前田正名, 上海古籍出版社,, 2012-8, 428, 68.00元,日本中国史研究译丛,https://book.douban.com/series/4086, 9787532564071,8.9,59,https://book.douban.com/subject/10569639/
木简竹简述说的古代中国 : 书写材料的文化史,[日] 富谷至, 人民出版社,刘恒武, 2007-5, 156, 30.00元,,, 9787010060729,8.3,143,https://book.douban.com/subject/2117031/
汉简语汇考证 ,[日] 冨谷至 编, 中西书局,张西艳, 2018-9,, 80.00元,中國中古學術思想書系,https://book.douban.com/series/38584, 9787547514832,8.8,18,https://book.douban.com/subject/30314379/
中国古代的“家”与国家 ,尾形勇, 中华书局,张鹤泉, 2009-12, 258, 46.00元,日本学者中国史研究丛刊,https://book.douban.com/series/2028, 9787101071276,8.3,148,https://book.douban.com/subject/4160536/
汉简缀述 ,陈梦家, 中华书局,, 2020-4, 317, 98.00元,陈梦家著作集,https://book.douban.com/series/12379, 9787101042429,9.5,62,https://book.douban.com/subject/1416621/
汉简研究 ,[日本]            大庭脩, 广西师范大学出版社,, 2003-09-01,, 39.80元,简帛研究丛书,https://book.douban.com/series/9952, 9787563332991,8.8,29,https://book.douban.com/subject/1449654/
地不爱宝 : 汉代的简牍,邢义田, 中华书局,, 2011-1, 632, 80.00元,秦汉史论著系列,https://book.douban.com/series/7787, 9787101076769,8.6,79,https://book.douban.com/subject/5948185/
汉唐间史学的发展 ,胡宝国, 商务印书馆,, 2003-11-1, 239, 14.00元,中国社会科学院历史研究所专刊,https://book.douban.com/series/2597, 9787100037891,9.3,336,https://book.douban.com/subject/1151870/
六朝精神史研究 ,吉川忠夫, 江苏人民出版社,王启发, 2012-1-1, 469, 40.00元,海外中国研究丛书,https://book.douban.com/series/22, 9787214068378,8.6,118,https://book.douban.com/subject/10482767/
六朝的城市與社會 ,劉淑芬, 台灣學生書局有限公司,, 1992/10/01, 482, 380台币,,, 9789571504377,8.9,33,https://book.douban.com/subject/3236515/
早期中华帝国的贵族家庭 : 博陵崔氏个案研究,伊沛霞, 上海古籍出版社,范兆飞, 2010-12, 252, 48.00元,剑桥中华文史丛刊,https://book.douban.com/series/5069, 9787532557059,7.7,154,https://book.douban.com/subject/5422350/
安禄山叛乱的背景 ,[加] 蒲立本, 中西书局,丁俊, 2018-4, 320, 45.00元,中西学术文丛,https://book.douban.com/series/18526, 9787547514016,7.7,312,https://book.douban.com/subject/30152571/
唐代财政 ,杜希德, 中西书局有限公司,丁俊, 2016-5-1, 368, CNY 45.00,中西学术文丛,https://book.douban.com/series/18526, 9787547505328,7.9,107,https://book.douban.com/subject/26809716/
中国中古政治史论 ,毛汉光, 上海书店出版社,, 2002-12-1, 493, 35.00,,, 9787806227855,8.8,148,https://book.douban.com/subject/1397320/
隋唐帝国形成史论 ,谷川道雄, 上海古籍出版社,李济沧, 2011-6-1, 362, 58.00元,日本中国史研究译丛,https://book.douban.com/series/4086, 9787532558995,8.7,413,https://book.douban.com/subject/6510253/
中国中世社会与共同体（增订本） ,谷川道雄, 上海古籍出版社,马彪, 2013-12, 336, 58,日本中国史研究译丛,https://book.douban.com/series/4086, 9787532570768,8.3,114,https://book.douban.com/subject/25782894/
九品官人法研究 : 科举前史,[日] 宫崎市定, 生活·读书·新知三联书店,"韩昇,刘建英", 2020-6,, 88.00,名山叢書,https://book.douban.com/series/44865, 9787108068156,9.3,43,https://book.douban.com/subject/35033217/
唐代中央政权决策研究（增订本） ,谢元鲁, 北京师范大学出版社,, 2020-10, 370, 89,中华学人丛书,https://book.douban.com/series/21546, 9787303256839,8.3,14,https://book.douban.com/subject/34969994/
历史之岛 ,[美国]            马歇尔·萨林斯, 上海人民出版社,蓝达居, 2003-1, 429, 25.00元,社会与文化丛书,https://book.douban.com/series/8011, 9787208039131,8.6,240,https://book.douban.com/subject/1129198/
社会人类学与中国研究 ,王铭铭, 广西师范大学出版社,, 2005-7, 259, 23.00元,人类学的表述,https://book.douban.com/series/5088, 9787563353552,7.8,213,https://book.douban.com/subject/1400711/
人类学的四大传统 : 英国、德国、法国和美国的人类学,[挪威] 弗雷德里克·巴特, 商务印书馆,高丙中, 2008-12, 499, 50.00元,人类学视野译丛,https://book.douban.com/series/6318, 9787100057141,7.9,225,https://book.douban.com/subject/3597412/
写文化 : 民族志的诗学与政治学,（美）克利福德，（美）马库斯  编，高丙中，吴晓黎，李霞  等译, 商务印书馆,"高丙中,吴晓黎,李霞", 2006-6, 374, 40.00元,汉译人类学名著丛书,https://book.douban.com/series/1115, 9787100049221,8.4,432,https://book.douban.com/subject/1836616/
尼加拉 : 十九世纪巴厘剧场国家,克利福德·格尔兹, 上海人民出版社,赵丙祥, 1999-8, 325, 22.00元,社会与文化丛书,https://book.douban.com/series/8011, 9787208030237,8.5,265,https://book.douban.com/subject/1414881/
巫术的一般理论 献祭的性质与功能 ,[法] 马塞尔·莫斯, 广西师范大学出版社,"杨渝东,梁永佳,赵丙祥", 2007-1, 293, 25.00元,现代人类学经典译丛,https://book.douban.com/series/6341, 9787563363759,8.2,232,https://book.douban.com/subject/1979226/
仪式过程 : 结构与反结构,维克多·特纳, 中国人民大学出版社,"黄剑波,柳博赟", 2006-4, 225, 30.00元,当代世界学术名著·人类学系列,https://book.douban.com/series/6584, 9787300071534,8.5,523,https://book.douban.com/subject/1783986/
社会学与人类学 ,（法）马塞尔・毛斯, 上海译文出版社,佘碧平, 2003-11, 405, 39.80,大学译丛,https://book.douban.com/series/317, 9787532733903,8.5,133,https://book.douban.com/subject/1044559/
神圣与世俗 ,[罗马尼亚] 米尔恰·伊利亚德, 华夏出版社,王建光, 2002-12, 170, 22.00元,西方思想家：经典与解释,https://book.douban.com/series/5113, 9787508028347,8.9,334,https://book.douban.com/subject/1431735/
神秘主义、巫术与文化风尚 ,米尔恰·伊利亚德, 光明日报出版社,"宋立道,鲁奇", 1990-11, 174, 2.05,国际文化思潮丛书,https://book.douban.com/series/9978, 9787800147944,7.9,65,https://book.douban.com/subject/2330806/
神圣的存在 : 比较宗教的范型,【美】米尔恰•伊利亚德, 广西师范大学出版社,晏可佳  姚蓓琴, 2019-7, 580, 76.00元,西方宗教学名著,https://book.douban.com/series/21198, 9787563370139,8.9,381,https://book.douban.com/subject/3174519/
宗教思想史 ,米尔恰·伊利亚德, 上海社会科学院出版社,, 2004-6, 1285, 98.00元,,, 9787806813973,9.3,257,https://book.douban.com/subject/1176241/
永生的信仰和对死者的崇拜 ,[英]詹姆斯·乔治·弗雷泽, 中国文联出版公司,"李新萍,郭于华", 1992, 327, 5.45,,, 9787505916876,8.5,14,https://book.douban.com/subject/3423545/
Religion of the Semites : The Fundamental Institutions,William Robertson Smith, Transaction Publishers,, 2002-7-31, 507, GBP 35.50,,, 9780765809360,,,https://book.douban.com/subject/3974502/
历史与记忆 ,(法) 勒高夫, 中国人民大学出版社,方仁杰, 2010-06, 292, 45.00元,当代世界学术名著·人类学系列,https://book.douban.com/series/6584, 9787300118444,7.9,91,https://book.douban.com/subject/4712527/
论“神圣” : 对神圣观念中的非理性因素及其与理性之关系的研究,[德]鲁道夫·奥托, 四川人民出版社,"成穷,周邦宪", 1995年1月1日, 290, 12.5,宗教与世界丛书,https://book.douban.com/series/2580, 9787220030956,8.3,66,https://book.douban.com/subject/1390240/
人类学讲义稿 ,王铭铭, 世界图书出版公司,, 2011-9, 646, 88.00元,后浪大学堂,https://book.douban.com/series/615, 9787510035302,8.8,88,https://book.douban.com/subject/6773572/
考古人类学随笔 ,张光直, 生活.读书.新知三联书店,, 1999, 244, 14,张光直作品系列,https://book.douban.com/series/3395, 9787108012906,8.7,149,https://book.douban.com/subject/1041578/
论个体主义 : 对现代意识形态的人类学观点,路易·迪蒙, 上海人民出版社,谷方, 2003, 251, 15.00元,社会理论译丛,https://book.douban.com/series/25954, 9787208040526,7.2,38,https://book.douban.com/subject/1351824/
作为文化批评的人类学 : 一个人文学科的实验时代,[美] 乔治·E. 马尔库斯                   /                米开尔·M. J. 费彻尔, 生活·读书·新知三联书店,"王铭铭,蓝达居", 1998-3, 266, 14.80元,学术前沿,https://book.douban.com/series/1015, 9787108011107,8.7,260,https://book.douban.com/subject/1048587/
阿赞德人的巫术、神谕和魔法 ,[英]E.E.埃文思-普里查德, 商务印书馆有限公司,覃俐俐, 2014-6-1, 572, 50.00元,汉译人类学名著丛书,https://book.douban.com/series/1115, 9787100048255,8.4,314,https://book.douban.com/subject/1988744/
近四十年出土简帛文献思想研究 ,陈丽桂, 中华书局,, 2015-8, 428, CNY 78.00,国学论丛,https://book.douban.com/series/32093, 9787101111569,,,https://book.douban.com/subject/26643110/
杨宽古史论文选集 ,杨宽, 上海人民出版社,, 2003, 793, 52,,, 9787208037175,9.0,26,https://book.douban.com/subject/1349337/
史微 ,张尔田, 上海书店出版社,, 2010-07, 187, 28.00元,世纪人文系列丛书·世纪文库,https://book.douban.com/series/287, 9787545802177,9.4,22,https://book.douban.com/subject/4925007/
秦始皇石刻 : 早期中国的文本与仪式,[美]柯马丁, 上海古籍出版社,"刘倩 译,杨治宜,梅丽 校", 2015-4, 108, 36.00元,早期中国研究丛书,https://book.douban.com/series/433, 9787532574810,8.0,99,https://book.douban.com/subject/26354576/
先秦社会与思想 : 试论中国文化的核心,【日】高木智见, 上海古籍出版社,何晓毅, 2011-3, 352, 36.00元,早期中国研究丛书,https://book.douban.com/series/433, 9787532557455,7.6,63,https://book.douban.com/subject/6025576/
崔东壁遗书 ,崔述 著                   /                顾颉刚编订, 上海古籍出版社,, 2013-11, 1093, 288,,, 9787532568642,,,https://book.douban.com/subject/25758892/
欧洲民族思想变迁 : 一部文化史,叶普·列尔森 [荷] Joep Leerssen, 上海三联书店,"骆海辉,周明圣", 2013-6-26, 415, 56,上海三联人文经典书库,https://book.douban.com/series/865, 9787542634887,7.9,34,https://book.douban.com/subject/24845390/
努尔人 : 对尼罗河畔一个人群的生活方式和政治制度的描述,[英] 埃文思-普里查德, 华夏出版社,"褚建芳,阎书昌,赵旭东", 2002-1, 328, 36.00元,现代人类学经典译丛,https://book.douban.com/series/6307, 9787508025780,8.4,425,https://book.douban.com/subject/1017823/
社会文化人类学的关键概念 ,（英）奈杰尔·拉波特（Nigel Rapport）                   /                        乔安娜·奥弗林（Joanna Overing）, 华夏出版社,, 2005-9, 393, 45.00元,西方人类学新教材译丛,https://book.douban.com/series/851, 9787508038124,7.8,84,https://book.douban.com/subject/1442638/
象征之林 : 恩登布人仪式散论,(英)维克多·特纳, 商务印书馆,"赵玉燕,欧阳敏,徐洪峰", 2006-11-01, 411, 38.00元,汉译人类学名著丛书,https://book.douban.com/series/1115, 9787100047395,8.7,158,https://book.douban.com/subject/1958294/
社会人类学方法 ,（英）拉德克利夫-布朗, 华夏出版社,夏建中, 2002-1, 189, 25.00元,现代人类学经典译丛,https://book.douban.com/series/6307, 9787508025599,7.7,119,https://book.douban.com/subject/1400210/
文化与实践理性 ,马歇尔・萨林斯, 上海人民出版社,赵丙祥, 2002-4-1, 325, 20.00,社会与文化丛书,https://book.douban.com/series/8011, 9787208037755,8.1,106,https://book.douban.com/subject/1287091/
走過兩遍的路 : 我的中國歷史學家之旅,柯文（Paul A. Cohen）, 香港中文大學出版社,劉楠楠, 2021-1, 290, USD 23.00,,, 9789882372115,,,https://book.douban.com/subject/35224385/
中国古代的王权与天下秩序（增订本） ,(日) 渡辺信一郎, 上海人民出版社,徐冲, 2021-4,, 58,论衡,https://book.douban.com/series/48451, 9787208166578,,,https://book.douban.com/subject/35193620/
实践中的宗族 ,[加]宋怡明, 北京师范大学出版社,王果, 2021-1-1, 280, 79.00元,天下译丛,https://book.douban.com/series/53923, 9787303263295,,,https://book.douban.com/subject/35216569/
察举制度变迁史稿 ,阎步克, 北京师范大学出版社,, 2021-1-1, 330, 89.00元,新史学&amp;多元对话系列,https://book.douban.com/series/2065, 9787303264094,10.0,22,https://book.douban.com/subject/35237020/
梁启超启蒙思想的东学背景 ,郑匡民, 四川人民出版社,, 2020, 510, 79.00元,论世衡史丛书,https://book.douban.com/series/52166, 9787220118494,,,https://book.douban.com/subject/35058703/
艺文中的政治 : 南宋士大夫的文化活动与人际关系,黄宽重, 北京大学出版社,, 2020-6, 276, 56,未名中国史丛刊,https://book.douban.com/series/10830, 9787301310458,6.8,42,https://book.douban.com/subject/34953904/
归义军史研究 : 唐宋时代敦煌历史考索,荣新江, 上海古籍出版社,, 2015-3-1, 440, 68.00,中华学术丛书,https://book.douban.com/series/269, 9787532569946,8.4,88,https://book.douban.com/subject/26348931/
皇帝的四库 : 乾隆朝晚期的学者与国家,[美]盖博坚, 中国人民大学出版社,郑云艳, 2019,, 69.00,海外中国研究文库,https://book.douban.com/series/9032, 9787300269504,6.6,77,https://book.douban.com/subject/33437506/
最新增订唐两京城坊考 ,[清]徐松  撰                   /                        李健超  增订, 三秦出版社,, 2019-9, 645, 180.00元,,, 9787551817738,,,https://book.douban.com/subject/34884617/
中国文明 : 农业与礼制的考古学,冈村秀典, 上海古籍出版社,"陈馨,秦小丽 校", 2020-8, 260, 60.00元,,, 9787532595884,8.4,19,https://book.douban.com/subject/35051901/
中国古代舆地图研究（修订本） ,成一农, 中国社会科学出版社,, 2020-11,,,,, 9787520370707,,,https://book.douban.com/subject/35199200/
秦汉地方行政制度 : 中国地方行政制度史 甲部,严耕望 著, 低音·北京联合出版公司,, 2020-6, 480, 108.00元,低音·回响,https://book.douban.com/series/46886, 9787559634498,9.5,59,https://book.douban.com/subject/34660492/
金石萃编 ,(清) 王昶, 上海古籍出版社,, 2020-4,, 1080元,金石文献丛刊,https://book.douban.com/series/52002, 9787532595228,,,https://book.douban.com/subject/35058949/
学不已斋杂著 ,杨明照, 中华书局,, 2019-11, 600, 98.00,杨明照文集,https://book.douban.com/series/49965, 9787101142372,,,https://book.douban.com/subject/34886674/
从平城到洛阳 : 拓跋魏文化转变的历程,逯耀东, 中华书局,, 2006-9, 302, 36.00元,,, 9787101051834,7.6,356,https://book.douban.com/subject/1907691/
碑铭所见前秦至隋初的关中部族 ,马长寿, 广西师范大学出版社,, 2006-6, 110, 15.00元,中国古代北方民族史丛书,https://book.douban.com/series/423, 9787563360499,8.9,106,https://book.douban.com/subject/1823678/
魏晉南北朝官僚制研究 ,窪添慶文, 臺大出版中心,趙立新, 2015-12, 544, NT$500,人文研究叢書,https://book.douban.com/series/37610, 9789863501282,8.5,14,https://book.douban.com/subject/26682137/
